id_X,region,x,y
167-12-15-1994,6,3.447126314,2.393339456
167-12-23-1994,6,2.113842968,2.721295428
167-12-23-1994,6,2.200552367,3.086486637
167-12-23-1994,6,2.982647034,2.68716699
167-12-23-1994,6,3.447126314,1.882513832
167-1-1-1995,6,2.113842968,1.994700313
167-1-1-1995,6,2.200552367,2.344686269
167-1-1-1995,6,2.982647034,2.239645293
167-1-1-1995,6,3.447126314,1.678963975
167-1-9-1995,6,2.113842968,1.834180185
167-1-9-1995,6,2.200552367,2.778197961
167-1-9-1995,6,2.982647034,2.348514025
167-1-9-1995,6,3.447126314,2.265921109
167-1-18-1995,6,2.113842968,2.484072969
167-1-18-1995,6,2.200552367,2.79971739
167-1-18-1995,6,2.982647034,2.50389195
167-1-18-1995,6,3.447126314,2.264883226
167-1-26-1995,6,2.113842968,2.554121719
167-1-26-1995,6,2.200552367,2.321406847
167-1-26-1995,6,2.982647034,2.698673039
167-1-26-1995,6,3.447126314,2.563409711
167-2-4-1995,6,2.113842968,3.139399623
167-2-4-1995,6,2.200552367,3.384390263
167-2-4-1995,6,2.982647034,2.709382646
167-2-4-1995,6,3.447126314,1.983756292
167-2-12-1995,6,2.200552367,3.183041372
167-2-12-1995,6,2.982647034,3.299533728
167-2-12-1995,6,3.447126314,2.406043801
167-2-21-1995,6,2.113842968,2.198335072
167-2-21-1995,6,2.200552367,2.852439104
167-2-21-1995,6,2.982647034,3.122805356
167-2-21-1995,6,3.447126314,2.823163008
167-3-1-1995,6,2.200552367,1.316408234
167-3-1-1995,6,2.982647034,2.7047113
167-3-1-1995,6,3.447126314,2.57184858
167-3-10-1995,6,2.113842968,1.101940079
167-3-10-1995,6,2.200552367,1.193922468
167-3-10-1995,6,2.982647034,2.701361213
167-3-10-1995,6,3.447126314,2.485739636
167-3-18-1995,6,2.200552367,2.580974119
167-3-18-1995,6,2.982647034,2.587764035
167-3-18-1995,6,3.447126314,2.301584593
167-3-27-1995,6,2.113842968,1.368639426
167-3-27-1995,6,2.200552367,2.090628731
167-3-27-1995,6,2.982647034,2.721953106
167-3-27-1995,6,3.447126314,2.411439498
167-4-4-1995,6,2.200552367,1.756132292
167-4-4-1995,6,2.982647034,2.508785924
167-4-4-1995,6,3.447126314,1.994700313
167-4-13-1995,6,2.113842968,1.888583654
167-4-13-1995,6,2.200552367,2.614471854
167-4-13-1995,6,2.982647034,2.368372834
167-4-13-1995,6,3.447126314,2.972975286
167-4-21-1995,6,2.200552367,1.156881197
167-4-21-1995,6,2.982647034,2.652537491
167-4-21-1995,6,3.447126314,2.189416395
167-5-17-1995,6,2.138889,2.595254707
167-5-17-1995,6,2.223541886,2.519308077
167-5-17-1995,6,2.993730271,2.372111156
167-5-17-1995,6,3.452840615,1.72455072
167-6-3-1995,6,2.223541886,2.472327868
167-6-3-1995,6,2.993730271,2.444084655
167-6-3-1995,6,3.452840615,2.165619238
167-6-20-1995,6,2.138889,2.546315278
167-6-20-1995,6,2.223541886,2.532108251
167-6-20-1995,6,2.993730271,2.486571929
167-6-20-1995,6,3.452840615,2.419478844
167-7-7-1995,6,2.138889,2.729159164
167-7-7-1995,6,2.223541886,2.758743315
167-7-7-1995,6,2.993730271,2.292534757
167-7-7-1995,6,3.452840615,2.209372711
167-7-15-1995,6,2.223541886,2.775085602
167-7-15-1995,6,2.993730271,2.439734931
167-7-15-1995,6,3.452840615,2.491551193
167-7-24-1995,6,2.138889,2.814809738
167-7-24-1995,6,2.223541886,2.560323289
167-7-24-1995,6,2.993730271,2.2782924
167-7-24-1995,6,3.452840615,2.329227024
167-8-1-1995,6,2.223541886,3.086943154
167-8-1-1995,6,2.993730271,2.2782924
167-8-1-1995,6,3.452840615,2.117459609
167-8-10-1995,6,2.138889,4.115942962
167-8-10-1995,6,2.223541886,4.134846506
167-8-10-1995,6,2.993730271,3.131136911
167-8-10-1995,6,3.452840615,2.179286877
167-8-18-1995,6,2.138889,3.086943154
167-8-18-1995,6,2.223541886,3.325755186
167-8-18-1995,6,2.993730271,3.530762586
167-8-18-1995,6,3.452840615,1.824549292
167-8-27-1995,6,2.138889,2.916147794
167-8-27-1995,6,2.223541886,3.317453388
167-8-27-1995,6,2.993730271,3.465735903
167-8-27-1995,6,3.452840615,3.592643846
167-9-4-1995,6,2.138889,4.154341536
167-9-4-1995,6,2.223541886,2.821973947
167-9-4-1995,6,2.993730271,3.684118137
167-9-4-1995,6,3.452840615,3.38065448
167-9-13-1995,6,2.138889,3.058707073
167-9-13-1995,6,2.993730271,4.082271981
167-9-13-1995,6,3.452840615,4.083789048
168-5-17-1995,6,2.069391206,2.07819076
168-5-17-1995,6,2.183801557,2.113842968
168-5-17-1995,6,2.934920134,2.138889
168-5-17-1995,6,3.398192873,2.010894999
168-6-3-1995,6,2.069391206,2.404238747
168-6-3-1995,6,2.183801557,2.507971923
168-6-3-1995,6,2.934920134,2.383242996
168-6-3-1995,6,3.398192873,2.267993648
168-6-20-1995,6,2.069391206,2.60194867
168-6-20-1995,6,2.183801557,2.528125769
168-6-20-1995,6,2.934920134,2.343727036
168-6-20-1995,6,3.398192873,2.008214032
168-7-7-1995,6,2.069391206,3.051639905
168-7-7-1995,6,2.183801557,3.540089381
168-7-7-1995,6,2.934920134,3.010620886
168-7-15-1995,6,2.183801557,3.182626692
168-7-15-1995,6,2.934920134,4.268437916
168-7-15-1995,6,3.398192873,3.895487037
168-7-24-1995,6,2.069391206,1.638996715
168-7-24-1995,6,2.183801557,1.650579856
168-7-24-1995,6,2.934920134,3.187178738
168-7-24-1995,6,3.398192873,3.542696944
168-8-10-1995,6,2.069391206,4.009512627
168-8-10-1995,6,2.183801557,2.421256623
168-8-10-1995,6,2.934920134,3.293983297
168-8-10-1995,6,3.398192873,2.702702595
168-8-14-1995,6,2.183801557,2.90526037
168-8-14-1995,6,2.934920134,3.316002536
168-8-14-1995,6,3.398192873,2.928523524
168-8-18-1995,6,2.069391206,4.175309921
168-8-18-1995,6,2.183801557,3.910822285
168-8-18-1995,6,2.934920134,3.821660565
168-8-18-1995,6,3.398192873,3.123245594
168-8-27-1995,6,2.069391206,2.441477092
168-8-27-1995,6,2.183801557,2.906354462
168-8-27-1995,6,2.934920134,3.487986512
168-8-27-1995,6,3.398192873,3.366950943
168-9-4-1995,6,2.069391206,3.499231122
168-9-4-1995,6,2.183801557,3.52282487
168-9-4-1995,6,2.934920134,3.450622265
168-9-4-1995,6,3.398192873,3.094672221
168-9-13-1995,6,2.069391206,3.333988632
168-9-13-1995,6,2.183801557,2.916689066
168-9-13-1995,6,2.934920134,3.494991261
168-9-13-1995,6,3.398192873,3.283164315
168-9-30-1995,6,2.069391206,2.344686269
168-9-30-1995,6,2.934920134,2.466403178
168-9-30-1995,6,3.398192873,2.794227897
168-10-17-1995,6,2.069391206,1.814824742
168-10-17-1995,6,2.934920134,1.944480556
168-10-17-1995,6,3.398192873,1.975468951
168-11-20-1995,6,2.069391206,1.695615609
168-11-20-1995,6,2.934920134,2.080690761
168-11-20-1995,6,3.398192873,1.623340818
169-6-3-1995,6,2.088153482,1.882513832
169-6-3-1995,6,3.097837496,1.720979287
169-6-3-1995,6,3.552200255,1.70837786
169-6-20-1995,6,2.088153482,2.075684493
169-6-20-1995,6,3.097837496,1.769854634
169-6-20-1995,6,3.552200255,1.717395054
169-7-7-1995,6,2.088153482,3.624074231
169-7-7-1995,6,3.097837496,2.3580198
169-7-7-1995,6,3.552200255,1.688249093
169-7-15-1995,6,2.088153482,3.203965212
169-7-15-1995,6,3.097837496,3.505857652
169-7-15-1995,6,3.552200255,3.228430038
169-7-24-1995,6,2.088153482,3.229222117
169-7-24-1995,6,3.097837496,2.825536897
169-7-24-1995,6,3.552200255,2.517696473
169-8-1-1995,6,2.088153482,2.575661013
169-8-1-1995,6,3.097837496,2.51041194
169-8-1-1995,6,3.552200255,2.22028985
169-8-10-1995,6,2.088153482,2.428336298
169-8-10-1995,6,3.097837496,2.399711804
169-8-10-1995,6,3.552200255,2.436241478
169-8-14-1995,6,2.088153482,2.339880878
169-8-14-1995,6,3.097837496,2.076938411
169-8-14-1995,6,3.552200255,2.607861474
169-8-18-1995,6,2.088153482,3.672750072
169-8-18-1995,6,3.097837496,3.062455906
169-8-18-1995,6,3.552200255,2.218115936
179-2-1-1992,8,2.76757618,1.854734268
179-2-1-1992,8,2.76757618,1.86252854
179-2-1-1992,8,3.664074335,2.862200881
179-2-1-1992,8,3.664074335,1.401182974
187-2-2-1992,8,2.48490665,1.458615023
187-2-2-1992,8,3.044522438,0.896088025
187-2-2-1992,8,3.63758616,0.891998039
187-3-7-1992,8,2.48490665,1.974081026
187-3-7-1992,8,3.044522438,1.773255998
187-3-7-1992,8,3.63758616,1.517322624
187-4-10-1992,8,2.48490665,2.066862759
187-4-10-1992,8,3.044522438,1.504077397
187-4-10-1992,8,3.63758616,1.150572028
187-4-27-1992,8,2.48490665,1.444563269
187-4-27-1992,8,3.044522438,1.316408234
187-4-27-1992,8,3.63758616,1.350667183
187-5-14-1992,8,2.48490665,1.74745921
187-5-14-1992,8,3.044522438,1.474763009
187-5-14-1992,8,3.63758616,1.241268589
187-5-31-1992,8,2.48490665,1.425515074
187-5-31-1992,8,3.044522438,1.266947603
187-5-31-1992,8,3.63758616,1.178654996
187-6-17-1992,8,2.48490665,1.472472057
187-6-17-1992,8,3.044522438,1.022450928
187-6-17-1992,8,3.63758616,1.061256502
187-7-4-1992,8,2.48490665,1.515127233
187-7-4-1992,8,3.044522438,1.134622726
187-7-4-1992,8,3.63758616,0.947789399
187-7-21-1992,8,2.48490665,2.280339484
187-7-21-1992,8,3.044522438,1.605429891
187-7-21-1992,8,3.63758616,1.266947603
187-8-7-1992,8,2.48490665,2.574899688
187-8-7-1992,8,3.044522438,2.262804223
187-8-7-1992,8,3.63758616,1.803358605
187-9-10-1992,8,2.48490665,1.85159947
187-9-10-1992,8,3.044522438,1.846878768
187-9-10-1992,8,3.63758616,1.488399584
187-10-14-1992,8,2.48490665,1.715598108
187-10-14-1992,8,3.044522438,1.791759469
187-10-14-1992,8,3.63758616,1.465567542
187-11-17-1992,8,2.48490665,1.526056303
187-11-17-1992,8,3.044522438,1.244154594
187-11-17-1992,8,3.63758616,1.396244692
187-12-21-1992,8,2.48490665,0.576613364
187-12-21-1992,8,3.044522438,0.792992516
187-12-21-1992,8,3.63758616,1.124929597
189-2-2-1992,8,2.174751721,0.717839793
189-2-2-1992,8,3.128513385,1.01523068
189-2-2-1992,8,3.58850648,0.993251773
189-2-19-1992,8,2.174751721,2.084429083
189-2-19-1992,8,3.128513385,1.699278616
189-2-19-1992,8,3.58850648,1.105256831
189-3-7-1992,8,2.174751721,2.017566138
189-3-7-1992,8,3.128513385,1.393766376
189-3-7-1992,8,3.58850648,1.10856262
189-3-24-1992,8,2.174751721,0.871293366
189-3-24-1992,8,3.128513385,1.423108334
189-3-24-1992,8,3.58850648,1.646733697
189-4-10-1992,8,2.174751721,2.071913275
189-4-10-1992,8,3.128513385,1.128171091
189-4-10-1992,8,3.58850648,1.81319475
189-4-27-1992,8,2.174751721,0.760805829
189-4-27-1992,8,3.128513385,1.830980182
189-4-27-1992,8,3.58850648,1.884034745
189-5-14-1992,8,2.174751721,1.884034745
189-5-14-1992,8,3.128513385,2.09679018
189-5-14-1992,8,3.58850648,2.463853241
189-5-31-1992,8,2.174751721,2.00148
189-5-31-1992,8,3.128513385,2.170195905
189-5-31-1992,8,3.58850648,1.840549633
189-6-17-1992,8,2.174751721,2.458733775
189-6-17-1992,8,3.128513385,2.104134154
189-6-17-1992,8,3.58850648,2.002830439
189-7-4-1992,8,2.174751721,1.646733697
189-7-4-1992,8,3.128513385,1.208960346
189-7-4-1992,8,3.58850648,0.672944473
189-7-21-1992,8,2.174751721,1.205970807
189-7-21-1992,8,3.128513385,0.620576488
189-7-21-1992,8,3.58850648,1.451613827
189-8-7-1992,8,2.174751721,2.315501318
189-8-7-1992,8,3.128513385,0.712949808
189-8-7-1992,8,3.58850648,1.515127233
189-8-24-1992,8,2.174751721,1.184789985
189-8-24-1992,8,3.128513385,0.029558802
189-8-24-1992,8,3.58850648,1.366091654
189-9-10-1992,8,2.174751721,0.357674444
189-9-10-1992,8,3.128513385,-1.30933332
189-9-10-1992,8,3.58850648,1.427916036
189-9-27-1992,8,2.174751721,0.336472237
189-9-27-1992,8,3.128513385,1.576914721
189-9-27-1992,8,3.58850648,0.819779831
189-10-14-1992,8,2.174751721,1.255616037
189-10-14-1992,8,3.128513385,1.566530411
189-10-14-1992,8,3.58850648,0.841567186
189-10-31-1992,8,2.174751721,1.393766376
189-10-31-1992,8,3.128513385,2.00148
189-10-31-1992,8,3.58850648,1.199964783
189-11-17-1992,8,2.174751721,1.456286733
189-11-17-1992,8,3.128513385,1.818076778
189-11-17-1992,8,3.58850648,1.199964783
189-12-4-1992,8,2.174751721,1.01523068
189-12-4-1992,8,3.128513385,1.704748092
189-12-4-1992,8,3.58850648,1.534714366
189-12-21-1992,8,2.174751721,0.548121409
189-12-21-1992,8,3.128513385,1.305626458
189-12-21-1992,8,3.58850648,1.17557333
189-1-7-1993,8,2.174751721,-0.235722334
189-1-7-1993,8,3.128513385,1.470175845
189-1-7-1993,8,3.58850648,0.593326845
191-2-2-1992,8,3.044046134,0.3074847
191-2-2-1992,8,3.095125017,0.21511138
191-2-2-1992,8,3.142426653,0.431782416
191-2-19-1992,8,3.044046134,0.688134639
191-2-19-1992,8,3.095125017,0.845868268
191-2-19-1992,8,3.142426653,0.770108222
191-3-7-1992,8,3.044046134,0.78845736
191-3-7-1992,8,3.095125017,0.732367894
191-3-7-1992,8,3.142426653,0.593326845
191-3-24-1992,8,3.044046134,0.604315967
191-3-24-1992,8,3.095125017,0.598836501
191-3-24-1992,8,3.142426653,0.824175443
191-4-10-1992,8,3.044046134,0.506817602
191-4-10-1992,8,3.095125017,0.392042088
191-4-10-1992,8,3.142426653,0.470003629
191-4-27-1992,8,3.044046134,0.21511138
191-4-27-1992,8,3.095125017,0.39877612
191-4-27-1992,8,3.142426653,0.494696242
191-5-14-1992,8,3.044046134,0.09531018
191-5-14-1992,8,3.095125017,0.058268908
191-5-14-1992,8,3.142426653,0.2390169
191-5-31-1992,8,3.044046134,0.553885113
191-5-31-1992,8,3.095125017,0.39877612
191-5-31-1992,8,3.142426653,0.357674444
191-6-17-1992,8,3.044046134,0.598836501
191-6-17-1992,8,3.095125017,0.647103242
191-6-17-1992,8,3.142426653,0.978326123
191-7-4-1992,8,3.044046134,0.978326123
191-7-4-1992,8,3.095125017,0.932164081
191-7-4-1992,8,3.142426653,0.887891257
191-7-21-1992,8,3.044046134,0.657520003
191-7-21-1992,8,3.095125017,0.951657876
191-7-21-1992,8,3.142426653,1.022450928
191-8-7-1992,8,3.044046134,2.241772954
191-8-7-1992,8,3.095125017,2.500615943
191-8-7-1992,8,3.142426653,2.303584593
191-8-24-1992,8,3.044046134,0.928219303
191-8-24-1992,8,3.095125017,0.993251773
191-8-24-1992,8,3.142426653,0.955511445
191-9-10-1992,8,3.044046134,2.056684555
191-9-10-1992,8,3.095125017,1.638996715
191-9-10-1992,8,3.142426653,1.731655545
191-9-27-1992,8,3.044046134,0.97455964
191-9-27-1992,8,3.095125017,1.061256502
191-9-27-1992,8,3.142426653,1.061256502
191-10-14-1992,8,3.044046134,1.261297871
191-10-14-1992,8,3.095125017,1.118414916
191-10-14-1992,8,3.142426653,1.16315081
191-10-31-1992,8,3.044046134,0.943905899
191-10-31-1992,8,3.095125017,0.641853886
191-10-31-1992,8,3.142426653,1.01884732
191-11-17-1992,8,3.044046134,0.916290732
191-11-17-1992,8,3.095125017,0.989541194
191-11-17-1992,8,3.142426653,0.875468737
191-12-4-1992,8,3.044046134,0.862889955
191-12-4-1992,8,3.095125017,0.904218151
191-12-4-1992,8,3.142426653,1.16938136
191-12-21-1992,8,3.044046134,0.802001585
191-12-21-1992,8,3.095125017,0.631271777
191-12-21-1992,8,3.142426653,0.717839793
191-1-7-1993,8,3.044046134,0.751416089
191-1-7-1993,8,3.095125017,0.783901544
191-1-7-1993,8,3.142426653,0.828551818
203-9-21-1997,10,2.360854001,0.904218151
203-9-21-1997,10,3.020424886,0.620576488
203-9-21-1997,10,3.650658241,-0.616186139
203-9-30-1997,10,2.360854001,0.879626748
203-9-30-1997,10,3.020424886,0.693147181
203-9-30-1997,10,3.650658241,0.009950331
203-10-8-1997,10,2.360854001,1.877937165
203-10-8-1997,10,3.020424886,1.490654376
203-10-8-1997,10,3.650658241,0.086177696
203-10-17-1997,10,2.360854001,1.887069649
203-10-17-1997,10,3.020424886,1.396244692
203-10-17-1997,10,3.650658241,0.815364813
203-10-25-1997,10,2.360854001,1.360976553
203-10-25-1997,10,3.020424886,1.302912752
203-10-25-1997,10,3.650658241,1.278152203
203-11-3-1997,10,2.360854001,0.955511445
203-11-3-1997,10,3.020424886,0.88376754
203-11-3-1997,10,3.650658241,0.90825856
203-11-11-1997,10,2.360854001,1.223775432
203-11-11-1997,10,3.020424886,1.091923301
203-11-11-1997,10,3.650658241,0.832909123
203-11-20-1997,10,2.360854001,-0.634878272
203-11-20-1997,10,3.020424886,0.951657876
203-11-20-1997,10,3.650658241,0.765467842
203-11-28-1997,10,2.360854001,-0.693147181
203-11-28-1997,10,3.020424886,1.075002423
203-11-28-1997,10,3.650658241,0.262364264
203-12-7-1997,10,2.360854001,-0.544727175
203-12-7-1997,10,3.020424886,1.432700734
203-12-7-1997,10,3.650658241,0.845868268
203-12-15-1997,10,2.360854001,1.199964783
203-12-15-1997,10,3.020424886,1.217875709
203-12-15-1997,10,3.650658241,0.457424847
203-12-24-1997,10,2.360854001,2.645465326
203-12-24-1997,10,3.020424886,1.982379829
203-12-24-1997,10,3.650658241,1.619388243
203-1-1-1998,10,2.360854001,2.012232792
203-1-1-1998,10,3.020424886,2.368372834
203-1-1-1998,10,3.650658241,0.985816795
203-1-6-1998,10,2.360854001,2.511223958
203-1-6-1998,10,3.020424886,2.394252282
203-1-6-1998,10,3.650658241,1.211940974
203-1-10-1998,10,2.360854001,2.043814364
203-1-10-1998,10,3.020424886,2.58021683
203-1-10-1998,10,3.650658241,1.688249093
203-1-14-1998,10,2.360854001,1.30833282
203-1-14-1998,10,3.020424886,2.106570209
203-1-14-1998,10,3.650658241,1.733423892
203-1-18-1998,10,2.360854001,2.047692843
203-1-18-1998,10,3.020424886,2.125847914
203-1-18-1998,10,3.650658241,1.58514522
203-1-23-1998,10,2.360854001,2.357073278
203-1-23-1998,10,3.020424886,2.164471791
203-1-23-1998,10,3.650658241,1.690095815
203-1-27-1998,10,2.360854001,2.834389123
203-1-27-1998,10,3.020424886,2.731766728
203-1-27-1998,10,3.650658241,1.769854634
203-2-4-1998,10,2.360854001,0.039220713
203-2-4-1998,10,3.020424886,2.415913778
203-2-4-1998,10,3.650658241,2.57261223
209-11-28-1996,4,2.333114298,2.470638678
209-11-28-1996,4,3.008648499,1.667706821
209-11-28-1996,4,3.08282698,1.463255402
209-12-15-1996,4,2.333114298,2.978586115
209-12-15-1996,4,3.008648499,1.928618652
209-12-15-1996,4,3.08282698,1.786746927
209-1-1-1997,4,2.333114298,3.188416617
209-1-1-1997,4,3.008648499,3.463232773
209-1-1-1997,4,3.08282698,3.327909586
209-1-18-1997,4,2.333114298,2.187174241
209-1-18-1997,4,3.008648499,2.321406847
209-1-18-1997,4,3.08282698,2.32630162
209-2-4-1997,4,2.333114298,3.366260812
209-2-4-1997,4,3.008648499,2.722610352
209-2-4-1997,4,3.08282698,2.816007343
215-3-6-2003,1,0.867100488,3.914021008
215-3-6-2003,1,0.867100488,3.914021008
215-3-6-2003,1,2.042518188,2.827313622
215-3-6-2003,1,2.042518188,2.827313622
215-3-11-2003,1,0.867100488,4.264087337
215-3-11-2003,1,0.867100488,4.264087337
215-3-11-2003,1,2.042518188,2.850706502
215-3-11-2003,1,2.042518188,2.850706502
215-3-16-2003,1,0.867100488,3.970291914
215-3-16-2003,1,0.867100488,3.970291914
215-3-16-2003,1,2.042518188,3.317815773
215-3-16-2003,1,2.042518188,3.317815773
215-3-21-2003,1,0.867100488,3.811097087
215-3-21-2003,1,0.867100488,3.811097087
215-3-21-2003,1,2.042518188,4.053522568
215-3-21-2003,1,2.042518188,4.053522568
215-3-26-2003,1,0.867100488,2.48490665
215-3-26-2003,1,0.867100488,2.48490665
215-3-26-2003,1,2.042518188,2.197224577
215-3-26-2003,1,2.042518188,2.197224577
215-3-31-2003,1,0.867100488,2.442347035
215-3-31-2003,1,0.867100488,2.442347035
215-3-31-2003,1,2.042518188,2.054123734
215-3-31-2003,1,2.042518188,2.054123734
215-4-6-2003,1,0.867100488,2.48490665
215-4-6-2003,1,0.867100488,2.48490665
215-4-6-2003,1,2.042518188,2.240709689
215-4-6-2003,1,2.042518188,2.240709689
215-4-12-2003,1,0.867100488,3.054001182
215-4-12-2003,1,0.867100488,3.054001182
215-4-12-2003,1,2.042518188,2.433613355
215-4-12-2003,1,2.042518188,2.433613355
215-4-18-2003,1,0.867100488,2.980618636
215-4-18-2003,1,0.867100488,2.980618636
215-4-18-2003,1,2.042518188,2.4765384
215-4-18-2003,1,2.042518188,2.4765384
215-4-24-2003,1,0.867100488,2.557227311
215-4-24-2003,1,0.867100488,2.557227311
215-4-24-2003,1,2.042518188,1.589235205
215-4-24-2003,1,2.042518188,1.589235205
215-4-30-2003,1,0.867100488,2.740840024
215-4-30-2003,1,0.867100488,2.740840024
215-4-30-2003,1,2.042518188,2.557227311
215-4-30-2003,1,2.042518188,2.557227311
215-5-14-2003,1,0.157003749,3.5085559
215-5-14-2003,1,0.157003749,3.5085559
215-5-14-2003,1,2.953868069,2.406945108
215-5-14-2003,1,2.953868069,1.791759469
215-5-14-2003,1,2.953868069,2.406945108
215-5-14-2003,1,2.953868069,1.791759469
215-5-18-2003,1,0.157003749,3.47506723
215-5-18-2003,1,0.157003749,3.47506723
215-5-18-2003,1,2.953868069,2.292534757
215-5-18-2003,1,2.953868069,2.292534757
215-5-22-2003,1,0.157003749,2.890371758
215-5-22-2003,1,0.157003749,2.890371758
215-5-22-2003,1,2.953868069,1.824549292
215-5-22-2003,1,2.953868069,1.824549292
215-5-26-2003,1,0.157003749,2.624668592
215-5-26-2003,1,0.157003749,2.624668592
215-5-26-2003,1,2.953868069,1.740466175
215-5-26-2003,1,2.953868069,1.740466175
215-5-30-2003,1,0.157003749,1.62924054
215-5-30-2003,1,0.157003749,1.62924054
215-5-30-2003,1,2.953868069,1.435084525
215-5-30-2003,1,2.953868069,1.435084525
215-6-3-2003,1,0.157003749,1.667706821
215-6-3-2003,1,0.157003749,1.667706821
215-6-3-2003,1,2.953868069,1.686398954
215-6-3-2003,1,2.953868069,1.686398954
215-6-7-2003,1,0.157003749,1.223775432
215-6-7-2003,1,0.157003749,1.223775432
215-6-7-2003,1,2.953868069,1.667706821
215-6-7-2003,1,2.953868069,1.667706821
215-6-11-2003,1,0.157003749,1.029619417
215-6-11-2003,1,0.157003749,1.029619417
215-6-11-2003,1,2.953868069,2.104134154
215-6-11-2003,1,2.953868069,2.104134154
215-6-15-2003,1,0.157003749,1.223775432
215-6-15-2003,1,0.157003749,1.223775432
215-6-15-2003,1,2.953868069,0.875468737
215-6-15-2003,1,2.953868069,0.875468737
215-6-20-2003,1,0.157003749,1.609437912
215-6-20-2003,1,0.157003749,1.609437912
215-6-20-2003,1,2.953868069,0.470003629
215-6-20-2003,1,2.953868069,0.470003629
215-6-25-2003,1,0.157003749,0.916290732
215-6-25-2003,1,0.157003749,0.916290732
215-6-25-2003,1,2.953868069,0.09531018
215-6-25-2003,1,2.953868069,0.09531018
215-3-4-2005,1,1.141033005,3.261935314
215-3-4-2005,1,1.141033005,3.261935314
215-3-4-2005,1,2.223541886,2.785011242
215-3-4-2005,1,2.223541886,2.785011242
215-3-9-2005,1,1.141033005,3.269568939
215-3-9-2005,1,1.141033005,3.269568939
215-3-9-2005,1,2.223541886,2.451005098
215-3-9-2005,1,2.223541886,2.451005098
215-3-14-2005,1,1.141033005,2.2300144
215-3-14-2005,1,1.141033005,2.2300144
215-3-14-2005,1,2.223541886,2.48490665
215-3-14-2005,1,2.223541886,2.48490665
215-3-19-2005,1,1.141033005,2.844909384
215-3-19-2005,1,1.141033005,2.844909384
215-3-19-2005,1,2.223541886,2.493205453
215-3-19-2005,1,2.223541886,2.493205453
215-3-24-2005,1,1.141033005,2.701361213
215-3-24-2005,1,1.141033005,2.701361213
215-3-24-2005,1,2.223541886,2.727852828
215-3-24-2005,1,2.223541886,2.727852828
215-3-29-2005,1,1.141033005,3.206803244
215-3-29-2005,1,1.141033005,3.206803244
215-3-29-2005,1,2.223541886,2.066862759
215-3-29-2005,1,2.223541886,2.066862759
215-4-3-2005,1,1.141033005,2.797281335
215-4-3-2005,1,1.141033005,2.797281335
215-4-3-2005,1,2.223541886,2.602689685
215-4-3-2005,1,2.223541886,2.602689685
215-4-8-2005,1,1.141033005,1.871802177
215-4-8-2005,1,1.141033005,1.871802177
215-4-8-2005,1,2.223541886,2.079441542
215-4-8-2005,1,2.223541886,2.079441542
215-4-13-2005,1,1.141033005,2.901421594
215-4-13-2005,1,1.141033005,2.901421594
215-4-13-2005,1,2.223541886,1.840549633
215-4-13-2005,1,2.223541886,1.840549633
215-4-18-2005,1,1.141033005,2.610069793
215-4-18-2005,1,1.141033005,2.610069793
215-4-18-2005,1,2.223541886,1.648658626
215-4-18-2005,1,2.223541886,1.648658626
215-4-23-2005,1,1.141033005,1.280933845
215-4-23-2005,1,1.141033005,1.280933845
215-4-23-2005,1,2.223541886,2.041220329
215-4-23-2005,1,2.223541886,2.041220329
216-2-22-2004,1,0.693147181,3.203660659
216-2-22-2004,1,1.098612289,2.237363672
216-2-22-2004,1,1.386294361,2.262679345
217-2-27-2004,1,0.693147181,3.051138598
217-2-27-2004,1,1.098612289,2.822295133
217-2-27-2004,1,1.386294361,2.445004371
218-3-4-2004,1,0.693147181,3.550533634
218-3-4-2004,1,1.098612289,3.482771224
218-3-4-2004,1,1.386294361,3.357116611
219-3-6-2004,1,0.693147181,4.241955332
219-3-6-2004,1,1.098612289,3.429729767
219-3-6-2004,1,1.386294361,3.028146219
220-3-10-2004,1,0.693147181,3.88700669
220-3-10-2004,1,1.098612289,4.07301537
220-3-10-2004,1,1.386294361,3.241943704
221-2-20-2005,1,0.693147181,3.365449299
221-2-20-2005,1,1.098612289,2.299490309
221-2-20-2005,1,1.386294361,2.143331415
222-2-26-2005,1,0.693147181,3.464150271
222-2-26-2005,1,1.098612289,2.445004371
222-2-26-2005,1,1.386294361,1.887978327
223-3-7-2005,1,0.693147181,3.826072883
223-3-7-2005,1,1.098612289,2.911088999
223-3-7-2005,1,1.386294361,2.369290016
224-3-13-2005,1,0.693147181,3.101010786
224-3-13-2005,1,1.098612289,2.763453372
224-3-13-2005,1,1.386294361,2.369290016
226-1-18-1992,8,2.48490665,1.796664089
226-1-18-1992,8,3.044522438,1.504988093
226-1-18-1992,8,3.63758616,1.34638341
226-2-2-1992,8,2.48490665,1.458591767
226-2-2-1992,8,3.044522438,0.896169654
226-2-2-1992,8,3.63758616,0.891260062
226-3-7-1992,8,2.48490665,1.974997273
226-3-7-1992,8,3.044522438,1.774511576
226-3-7-1992,8,3.63758616,1.518243252
226-4-10-1992,8,2.48490665,2.067267741
226-4-10-1992,8,3.044522438,1.504988093
226-4-10-1992,8,3.63758616,1.150223866
226-4-27-1992,8,2.48490665,1.444539684
226-4-27-1992,8,3.044522438,1.317854908
226-4-27-1992,8,3.63758616,1.352608303
226-5-14-1992,8,2.48490665,1.747685666
226-5-14-1992,8,3.044522438,1.47522057
226-5-14-1992,8,3.63758616,1.241037348
226-5-31-1992,8,2.48490665,1.427388319
